corpus,intcode,segment,prt_wd,cld_wd,kwd_wd,speakers,subjects,relations,objects,texts,AEO_cat,full_name,URL,speaker_image_in_drive? (Yes/No),context(timestamp),context (segment_number),Notes
Shoah,14059,15,disc,personal prejudice,antisemitism,EW,people,used to sic,their dogs on us,"And you -- you have to run from the dogs, because the people used to sic their dogs on us.",Agency_Active,Ernest Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=14085&returnIndex=0,yes,,15,
Shoah,14190,18,disc,discriminatory measures,anti Jewish measures,BT,we,had to walk,where the gutter is,We had to -- we had to walk where the gutter is.,Agency_Coercion/Necessity,Barbara Turkeltaub,https://vhaonline.usc.edu/viewingPage?testimonyID=14257&returnIndex=0,yes,,19,
Shoah,14446,15,disc,personal prejudice,antisemitism,CF,the universities,were closed,to the Jewish students except for very few exceptions,"And often I also read in the newspaper that the universities were closed to the Jewish students, except for very few exceptions.",Agency_Passive,Celina Fein,https://vhaonline.usc.edu/viewingPage?testimonyID=14605&returnIndex=0,yes,,15,
Shoah,14552,38,disc,personal prejudice,religious antisemitism,LS,they,were throwing,stones at the Jews especially the children,"Because after the Church, they were so incited with those sermons the priests gave, they were throwing stones at the Jews -- especially the children.",Agency_Active,Lillian Saunders,https://vhaonline.usc.edu/viewingPage?testimonyID=16398&returnIndex=0,yes,,37,
Shoah,14708,20,disc,discriminatory measures,anti Jewish measures,ZA,all the Jewish girls,were sent,home from the school,And all the Jewish girls were sent home from the school.,Agency_Passive,Zuzana Adam,https://vhaonline.usc.edu/viewingPage?testimonyID=15254&returnIndex=0,yes,,19,
Shoah,14737,69,disc,discriminatory measures,anti Jewish measures,SS,they,used,you for cleaning streets,"We are in a group, and they used you for cleaning streets.",Agency_Active,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,69,
Shoah,14737,138,disc,discriminatory measures,anti Jewish measures,SS,Jews,had to put,on star,"So Jews had to put on star, everyone had to make a star by tomorrow, yellow star.",Agency_Coercion/Necessity,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,138,
Shoah,14737,138,disc,discriminatory measures,anti Jewish measures,SS,everyone,had to make,a star by tomorrow yellow star,"So Jews had to put on star, everyone had to make a star by tomorrow, yellow star.",Agency_Coercion/Necessity,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,138,
Shoah,14737,138,disc,discriminatory measures,anti Jewish measures,SS,Everyone,has to paint,on the house a big Magen David,Everyone has to paint on the house a big Magen David -- what do you call it -- a Magen David star.,Agency_Coercion/Necessity,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,138,
Shoah,14737,138,disc,discriminatory measures,anti Jewish measures,SS,Jews,could not get,any more rations,Jews couldn't get any more rations.,Agency_Speculative/Modal,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,138,
Shoah,14737,138,disc,discriminatory measures,anti Jewish measures,SS,So next day,comes,out every Jewish household has to bring to the synagogue all his belongings,"So next day comes out every Jewish household has to bring to the synagogue all his belongings -- not furniture, like linens, linens.",Agency_Active,Sydney Schwimmer,https://vhaonline.usc.edu/viewingPage?testimonyID=15434&returnIndex=0,yes,,139,
Shoah,14867,13,disc,discriminatory measures,anti Jewish measures,JR,some Jewish students,were beat,up without any reason,"And very often, some Jewish students were beat up without any reason.",Agency_Passive,Janet Rogowsky,https://vhaonline.usc.edu/viewingPage?testimonyID=14853&returnIndex=0,yes,,13,
Shoah,15732,21,disc,personal prejudice,religious antisemitism,RH,you,all know,that the Jews use blood for baking their Easter bread,"And she says, you all know that the Jews use blood for baking their Easter bread.",Agency_Active,Rachel Huber,https://vhaonline.usc.edu/viewingPage?testimonyID=16047&returnIndex=0,yes,,21,
Shoah,15732,21,disc,personal prejudice,religious antisemitism,RH,you,tell,them how you use the Christian blood,And you tell them how you use the Christian blood.,Agency_Active,Rachel Huber,https://vhaonline.usc.edu/viewingPage?testimonyID=16047&returnIndex=0,yes,,21,
Shoah,15901,50,disc,discriminatory measures,anti Jewish measures,BL,they,demand,that all the Jews should wear yellow stars,"Now,1941 comes along, they demand that all the Jews should wear yellow stars.",Agency_Active,Benjamin Lindenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=16096&returnIndex=0,yes,,51,
Shoah,16017,9,disc,personal prejudice,religious antisemitism,HD,you Jews,always kill,Christians to have blood for Passover,"He said, well, you know, you Jews always kill Christians to have blood for Passover.",Agency_Active,Henrietta Diament,https://vhaonline.usc.edu/viewingPage?testimonyID=16749&returnIndex=0,yes,,9,
Shoah,16214,39,disc,personal prejudice,antisemitism,RF,Kids,were calling,me a dirty Jew,Kids were calling me a dirty Jew anyway.,Agency_Active,Romana Farrington,https://vhaonline.usc.edu/viewingPage?testimonyID=16600&returnIndex=0,yes,,38,
Shoah,16245,34,disc,discriminatory measures,anti Jewish measures,AF,they,put,Jews into Jewish houses,"They, as a first step, I imagine, they put Jews into Jewish houses, which meant that they designated houses as Jewish, Jewish apartment blocks or Jewish houses.",Agency_Active,Andrew Furst,https://vhaonline.usc.edu/viewingPage?testimonyID=17688&returnIndex=0,yes,,35,
Shoah,16245,34,disc,discriminatory measures,anti Jewish measures,AF,they,designated,houses Jewish apartment blocks Jewish houses,"They, as a first step, I imagine, they put Jews into Jewish houses, which meant that they designated houses as Jewish, Jewish apartment blocks or Jewish houses.",Agency_Active,Andrew Furst,https://vhaonline.usc.edu/viewingPage?testimonyID=17688&returnIndex=0,yes,,35,
Shoah,16359,49,disc,personal prejudice,antisemitism,MM,we,would not have gone,out on the Easter when the church was released after services we were beaten,"As I said, before, we wouldn't have gone out on the Easter, because when the church was released, after services, we were beaten up.",Agency_Speculative/Modal,Mirl Meisels,https://vhaonline.usc.edu/viewingPage?testimonyID=17163&returnIndex=0,yes,,41,
Shoah,16571,18,disc,personal prejudice,antisemitism,SP,they,used to throw,stones at Jewish houses,"And sometimes they used to throw stones at Jewish houses, and all that.",Agency_Active,Steven Pearl,https://vhaonline.usc.edu/viewingPage?testimonyID=16951&returnIndex=0,yes,,18,
Shoah,16884,36,disc,discriminatory measures,anti Jewish measures,IG,we,had to wear,bands on our arm identifying us as Jude Jew,"And we had to wear bands on our arm identifying us as Jude, Jew.",Agency_Coercion/Necessity,Isaac Gordon,https://vhaonline.usc.edu/viewingPage?testimonyID=18097&returnIndex=0,yes,,36,
Shoah,16930,20,disc,discriminatory measures,anti Jewish measures,HK,you,could only shop,at certain stores,"But nonetheless, then you had to have certain ration books for Jews and you could only shop at certain stores.",Agency_Speculative/Modal,Henry Kreisel,https://vhaonline.usc.edu/viewingPage?testimonyID=18346&returnIndex=0,yes,,20,
Shoah,16930,20,disc,discriminatory measures,anti Jewish measures,HK,You,could only sit,in certain benches in parks,You could only sit in certain benches in parks.,Agency_Speculative/Modal,Henry Kreisel,https://vhaonline.usc.edu/viewingPage?testimonyID=18346&returnIndex=0,yes,,20,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,they,kicked,me,"But they still -- Even little kids, they -- they ran after me and they kicked me.",Agency_Active,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,They,threw,stones at me,They threw stones at me.,Agency_Active,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,They,threw,cottage cheese in my face,They threw cottage cheese in my face.,Agency_Active,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,They,threw,tomatoes raw eggs in my face,They threw tomatoes and raw eggs in my face.,Agency_Active,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,They,had,me down on the ground many times,"They had me down on the ground not just once -- many, many, many times.",Orientation,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17215,24,disc,personal prejudice,school antisemitism,ML,they,always had,the famous slogans you dirty Jew you filthy Jew you rotten Jew,"And of course, with that, they always had the famous slogans -- you dirty Jew; you filthy Jew; you rotten Jew; Jew, drop dead; and so forth.",Orientation,Martin Lowenberg,https://vhaonline.usc.edu/viewingPage?testimonyID=18526&returnIndex=0,yes,,25,
Shoah,17330,13,disc,discriminatory measures,anti Jewish measures,SA,First it,was,you had to give in your radio,First it was you had to give in your radio.,Orientation,Selien Abram,https://vhaonline.usc.edu/viewingPage?testimonyID=17883&returnIndex=0,yes,,13,
Shoah,17330,13,disc,discriminatory measures,anti Jewish measures,SA,Then it,was,everything what was copper metal,Then it was everything what was copper or metal.,Orientation,Selien Abram,https://vhaonline.usc.edu/viewingPage?testimonyID=17883&returnIndex=0,yes,,13,
Shoah,17330,13,disc,discriminatory measures,anti Jewish measures,SA,we,had to wear,the David Star,Then we had to wear the David Star.,Agency_Coercion/Necessity,Selien Abram,https://vhaonline.usc.edu/viewingPage?testimonyID=17883&returnIndex=0,yes,,13,
Shoah,17543,5,disc,personal prejudice,school antisemitism,CP,He,had to wear,a yellow armband,He had to wear a yellow armband.,Agency_Coercion/Necessity,Clare Parker,https://vhaonline.usc.edu/viewingPage?testimonyID=18679&returnIndex=0,yes,,4,
Shoah,17543,5,disc,personal prejudice,school antisemitism,CP,they,collected,up everything worth like car my father 's car bicycle fur coats ,"And they collected up everything worth like car, my father's car, and bicycle, fur coats, which in Hungary very cold.",Agency_Active,Clare Parker,https://vhaonline.usc.edu/viewingPage?testimonyID=18679&returnIndex=0,yes,,6,
Shoah,18145,100,disc,personal prejudice,antisemitism,HM,they,were dismissing,Jews from jobs,And they were dismissing Jews from jobs.,Agency_Active,Helena Manaster,https://vhaonline.usc.edu/viewingPage?testimonyID=19065&returnIndex=0,yes,,100,post war event?
Shoah,18145,100,disc,personal prejudice,antisemitism,HM,You,have to leave,the apartment,You have to leave the apartment.,Agency_Coercion/Necessity,Helena Manaster,https://vhaonline.usc.edu/viewingPage?testimonyID=19065&returnIndex=0,yes,,100,post war event?
Shoah,18145,100,disc,personal prejudice,antisemitism,HM,Everything,belonged,to the government,Everything belonged to the government.,Orientation,Helena Manaster,https://vhaonline.usc.edu/viewingPage?testimonyID=19065&returnIndex=0,yes,,100,post war event?
Shoah,18161,26,disc,discriminatory measures,anti Jewish measures,DA,They,just had smashed,all the windows the store windows,"They just had smashed all the windows, the store windows.",Orientation,Doris Agatston,https://vhaonline.usc.edu/viewingPage?testimonyID=19201&returnIndex=0,yes,,24,
Shoah,18177,17,disc,personal prejudice,antisemitism,WR,they,holler,dirty Jew,"And the kids did the same thing they saw of their parents, so they would throw stones and sticks at us and holler dirty Jew.",Agency_Active,William Roth,https://vhaonline.usc.edu/viewingPage?testimonyID=19235&returnIndex=0,yes,,16,
Shoah,18258,24,disc,personal prejudice,religious antisemitism,OS,You,had to go,to different schools,You had to go to different schools.,Agency_Coercion/Necessity,Otto Snyder,https://vhaonline.usc.edu/viewingPage?testimonyID=19239&returnIndex=0,yes,,23,
Shoah,18258,24,disc,personal prejudice,religious antisemitism,OS,we,got beat,up for the first time as Christ killers,"And on the way home, we got beat up for the first time as Christ killers.",Agency_Active,Otto Snyder,https://vhaonline.usc.edu/viewingPage?testimonyID=19239&returnIndex=0,yes,,23,
Shoah,18280,34,disc,discriminatory measures,anti Jewish measures,AE,my parents,had to turn,over valuables,And my parents had to turn over valuables.,Agency_Coercion/Necessity,Anita Ekstein,https://vhaonline.usc.edu/viewingPage?testimonyID=18925&returnIndex=0,yes,,34,
Shoah,18280,34,disc,discriminatory measures,anti Jewish measures,AE,my mother,had to take,off her gold wedding band,And my mother had to take off her gold wedding band and give it to them.,Agency_Coercion/Necessity,Anita Ekstein,https://vhaonline.usc.edu/viewingPage?testimonyID=18925&returnIndex=0,yes,,34,
Shoah,18280,34,disc,discriminatory measures,anti Jewish measures,AE,my mother,had to give,it to them,And my mother had to take off her gold wedding band and give it to them.,Agency_Active,Anita Ekstein,https://vhaonline.usc.edu/viewingPage?testimonyID=18925&returnIndex=0,yes,,34,
Shoah,18280,34,disc,discriminatory measures,anti Jewish measures,AE,My dad,had,some kind of a coat with a fur lining,My dad had some kind of a coat with a fur lining.,Orientation,Anita Ekstein,https://vhaonline.usc.edu/viewingPage?testimonyID=18925&returnIndex=0,yes,,34,
Shoah,18280,34,disc,discriminatory measures,anti Jewish measures,AE,They,ripped,the fur lining,They ripped the fur lining out and gave him back the rest of the coat.,Agency_Active,Anita Ekstein,https://vhaonline.usc.edu/viewingPage?testimonyID=18925&returnIndex=0,yes,,34,
Shoah,18462,42,disc,discriminatory measures,anti Jewish measures,EB,we,had to wear,the yellow stars,"So one day, when there were so many things that time -- you know, we were -- day after day it was -- we had to wear the yellow stars.",Agency_Coercion/Necessity,Elisabeth Bleier,https://vhaonline.usc.edu/viewingPage?testimonyID=19478&returnIndex=0,yes,,42,
Shoah,19518,35,disc,discriminatory measures,anti Jewish measures,RH,You,had to give,up radio,You had to give up radio.,Agency_Coercion/Necessity,Regina Horowitz,https://vhaonline.usc.edu/viewingPage?testimonyID=20358&returnIndex=0,yes,,35,
